Name,DataType,Description,DataTypeID,Retentive,Force2,DisplayFormat,ArrayDimension1,ArrayDimension2,Publish,MarkAsUsed,MaxLength,InitialValue,DataSource,DataSourceClsid,IOAddress,IOAddressOffset,IOAddressAlias,Input_VTL,Output_VTL,extra_properties
BS_APS_TANK_TABLE[029],WORD,Ballast AftPeak-S Tank Volume @ 29,,YES,,Decimal,0,0,False,NO,16,340,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[030],WORD,Ballast AftPeak-S Tank Volume @ 30,,YES,,Decimal,0,0,False,NO,16,373,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[031],WORD,Ballast AftPeak-S Tank Volume @ 31,,YES,,Decimal,0,0,False,NO,16,408,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[032],WORD,Ballast AftPeak-S Tank Volume @ 32,,YES,,Decimal,0,0,False,NO,16,447,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[033],WORD,Ballast AftPeak-S Tank Volume @ 33,,YES,,Decimal,0,0,False,NO,16,487,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[034],WORD,Ballast AftPeak-S Tank Volume @ 34,,YES,,Decimal,0,0,False,NO,16,529,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[035],WORD,Ballast AftPeak-S Tank Volume @ 35,,YES,,Decimal,0,0,False,NO,16,574,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[036],WORD,Ballast AftPeak-S Tank Volume @ 36,,YES,,Decimal,0,0,False,NO,16,621,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[037],WORD,Ballast AftPeak-S Tank Volume @ 37,,YES,,Decimal,0,0,False,NO,16,671,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[038],WORD,Ballast AftPeak-S Tank Volume @ 38,,YES,,Decimal,0,0,False,NO,16,723,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[039],WORD,Ballast AftPeak-S Tank Volume @ 39,,YES,,Decimal,0,0,False,NO,16,778,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[040],WORD,Ballast AftPeak-S Tank Volume @ 40,,YES,,Decimal,0,0,False,NO,16,835,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[041],WORD,Ballast AftPeak-S Tank Volume @ 41,,YES,,Decimal,0,0,False,NO,16,895,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[042],WORD,Ballast AftPeak-S Tank Volume @ 42,,YES,,Decimal,0,0,False,NO,16,958,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[043],WORD,Ballast AftPeak-S Tank Volume @ 43,,YES,,Decimal,0,0,False,NO,16,1023,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[044],WORD,Ballast AftPeak-S Tank Volume @ 44,,YES,,Decimal,0,0,False,NO,16,1091,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[045],WORD,Ballast AftPeak-S Tank Volume @ 45,,YES,,Decimal,0,0,False,NO,16,1162,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[046],WORD,Ballast AftPeak-S Tank Volume @ 46,,YES,,Decimal,0,0,False,NO,16,1236,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[047],WORD,Ballast AftPeak-S Tank Volume @ 47,,YES,,Decimal,0,0,False,NO,16,1313,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[048],WORD,Ballast AftPeak-S Tank Volume @ 48,,YES,,Decimal,0,0,False,NO,16,1378,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[049],WORD,Ballast AftPeak-S Tank Volume @ 49,,YES,,Decimal,0,0,False,NO,16,1443,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[050],WORD,Ballast AftPeak-S Tank Volume @ 50,,YES,,Decimal,0,0,False,NO,16,1513,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[051],WORD,Ballast AftPeak-S Tank Volume @ 51,,YES,,Decimal,0,0,False,NO,16,1585,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[052],WORD,Ballast AftPeak-S Tank Volume @ 52,,YES,,Decimal,0,0,False,NO,16,1662,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[053],WORD,Ballast AftPeak-S Tank Volume @ 53,,YES,,Decimal,0,0,False,NO,16,1743,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[054],WORD,Ballast AftPeak-S Tank Volume @ 54,,YES,,Decimal,0,0,False,NO,16,1828,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[055],WORD,Ballast AftPeak-S Tank Volume @ 55,,YES,,Decimal,0,0,False,NO,16,1917,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[056],WORD,Ballast AftPeak-S Tank Volume @ 56,,YES,,Decimal,0,0,False,NO,16,2011,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[057],WORD,Ballast AftPeak-S Tank Volume @ 57,,YES,,Decimal,0,0,False,NO,16,2109,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[058],WORD,Ballast AftPeak-S Tank Volume @ 58,,YES,,Decimal,0,0,False,NO,16,2212,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[059],WORD,Ballast AftPeak-S Tank Volume @ 59,,YES,,Decimal,0,0,False,NO,16,2318,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[060],WORD,Ballast AftPeak-S Tank Volume @ 60,,YES,,Decimal,0,0,False,NO,16,2429,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[061],WORD,Ballast AftPeak-S Tank Volume @ 61,,YES,,Decimal,0,0,False,NO,16,2545,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[062],WORD,Ballast AftPeak-S Tank Volume @ 62,,YES,,Decimal,0,0,False,NO,16,2663,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[063],WORD,Ballast AftPeak-S Tank Volume @ 63,,YES,,Decimal,0,0,False,NO,16,2785,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[064],WORD,Ballast AftPeak-S Tank Volume @ 64,,YES,,Decimal,0,0,False,NO,16,2911,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[065],WORD,Ballast AftPeak-S Tank Volume @ 65,,YES,,Decimal,0,0,False,NO,16,3041,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[066],WORD,Ballast AftPeak-S Tank Volume @ 66,,YES,,Decimal,0,0,False,NO,16,3174,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[067],WORD,Ballast AftPeak-S Tank Volume @ 67,,YES,,Decimal,0,0,False,NO,16,3311,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[068],WORD,Ballast AftPeak-S Tank Volume @ 68,,YES,,Decimal,0,0,False,NO,16,3451,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[069],WORD,Ballast AftPeak-S Tank Volume @ 69,,YES,,Decimal,0,0,False,NO,16,3595,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[070],WORD,Ballast AftPeak-S Tank Volume @ 70,,YES,,Decimal,0,0,False,NO,16,3742,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[071],WORD,Ballast AftPeak-S Tank Volume @ 71,,YES,,Decimal,0,0,False,NO,16,3893,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[072],WORD,Ballast AftPeak-S Tank Volume @ 72,,YES,,Decimal,0,0,False,NO,16,4048,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[073],WORD,Ballast AftPeak-S Tank Volume @ 73,,YES,,Decimal,0,0,False,NO,16,4206,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[074],WORD,Ballast AftPeak-S Tank Volume @ 74,,YES,,Decimal,0,0,False,NO,16,4367,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[075],WORD,Ballast AftPeak-S Tank Volume @ 75,,YES,,Decimal,0,0,False,NO,16,4532,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[076],WORD,Ballast AftPeak-S Tank Volume @ 76,,YES,,Decimal,0,0,False,NO,16,4701,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[077],WORD,Ballast AftPeak-S Tank Volume @ 77,,YES,,Decimal,0,0,False,NO,16,4872,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[078],WORD,Ballast AftPeak-S Tank Volume @ 78,,YES,,Decimal,0,0,False,NO,16,5045,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[079],WORD,Ballast AftPeak-S Tank Volume @ 79,,YES,,Decimal,0,0,False,NO,16,5222,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[080],WORD,Ballast AftPeak-S Tank Volume @ 80,,YES,,Decimal,0,0,False,NO,16,5401,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[081],WORD,Ballast AftPeak-S Tank Volume @ 81,,YES,,Decimal,0,0,False,NO,16,5582,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[082],WORD,Ballast AftPeak-S Tank Volume @ 82,,YES,,Decimal,0,0,False,NO,16,5767,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[083],WORD,Ballast AftPeak-S Tank Volume @ 83,,YES,,Decimal,0,0,False,NO,16,5954,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[084],WORD,Ballast AftPeak-S Tank Volume @ 84,,YES,,Decimal,0,0,False,NO,16,6144,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[085],WORD,Ballast AftPeak-S Tank Volume @ 85,,YES,,Decimal,0,0,False,NO,16,6336,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[086],WORD,Ballast AftPeak-S Tank Volume @ 86,,YES,,Decimal,0,0,False,NO,16,6531,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[087],WORD,Ballast AftPeak-S Tank Volume @ 87,,YES,,Decimal,0,0,False,NO,16,6729,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[088],WORD,Ballast AftPeak-S Tank Volume @ 88,,YES,,Decimal,0,0,False,NO,16,6931,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
BS_APS_TANK_TABLE[089],WORD,Ballast AftPeak-S Tank Volume @ 89,,YES,,Decimal,0,0,False,NO,16,7135,GE IP Controller,{98D70480-4881-11D4-9F26-0050DA19DE4A},<Symbolic>,,,,,
