##  Shared Name File  Ver. 1.1
##  File created by:  GE FANUC -- CIMPLICITY  Ver. 6.10 Build 5590
##  File created at:  09:42:16  on  05/27/2026.
## 
PT_ID,ACCESS,ACCESS_FILTER,ACK_TIMEOUT,ADDR,ADDR_OFFSET,ADDR_TYPE,ALM_CLASS,ALM_CRITERIA,ALM_DEADBAND,ALM_DELAY,ALM_ENABLE,ALM_HIGH_1,ALM_HIGH_2,ALM_HLP_FILE,ALM_LOW_1,ALM_LOW_2,ALM_MSG,ALM_ROUTE_OPER,ALM_ROUTE_SYSMGR,ALM_ROUTE_USER,ALM_SEVERITY,ALM_STR,ALM_TYPE,ALM_UPDATE_VALUE,ANALOG_DEADBAND,BFR_COUNT,BFR_DUR,BFR_EVENT_PERIOD,BFR_EVENT_PT_ID,BFR_EVENT_TYPE,BFR_EVENT_UNITS,BFR_GATE_COND,BFR_SYNC_TIME,CALC_TYPE,CONV_LIM_HIGH,CONV_LIM_LOW,CONV_TYPE,DELAY_LOAD,DELETE_REQ,DESC,DEVIATION_PT,DEVICE_ID,DISP_LIM_HIGH,DISP_LIM_LOW,DISP_TYPE,DISP_WIDTH,ELEMENTS,ENG_UNITS,ENUM_ID,EQUATION,EXTRA,FW_CONV_EQ,GR_SCREEN,INIT_VAL,JUSTIFICATION,LEVEL,LOCAL,LOG_ACK,LOG_DATA,LOG_DEL,LOG_GEN,LOG_RESET,MAX_STACKED,MEASUREMENT_UNIT_ID,MISC_FLAGS,POLL_AFTER_SET,PRECISION,PROC_ID,PTMGMT_PROC_ID,PT_ENABLED,PT_ORIGIN,PT_SET_INTERVAL,PT_SET_TIME,PT_TYPE,RANGE_HIGH,RANGE_LOW,RAW_LIM_HIGH,RAW_LIM_LOW,REP_TIMEOUT,RESET_ALLOWED,RESET_COND,RESET_PT,RESET_TIMEOUT,RESOURCE_ID,REV_CONV_EQ,ROLLOVER_VAL,SAFETY_PT,SAMPLE_INTV,SAMPLE_INTV_UNIT,SCAN_RATE,SETPOINT_HIGH,SETPOINT_LOW,TIME_OF_DAY,TRIG_CK_PT,TRIG_PT,TRIG_REL,TRIG_VAL,UAFSET,UPDATE_CRITERIA,VARIANCE_VAL,VARS
LM_V58_CLOSE_COMMAND,W,,,%G0261,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #1 Port Deck Discharge V58 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V58_CLOSE_FAIL,R,,-1,%M1262,0,FQ,LM,ABS,,0,1,,1,\LM_V58_CLOSE_FAIL,,,LM Port Pump Midship Port Discharge V58 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #1 Port Deck Discharge V58 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V58_CLOSE_STATUS,R,,,%I0278,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #1 Port Deck Discharge V58 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LM_V58_OPEN_COMMAND,W,,,%G0262,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #1 Port Deck Discharge V58 Open,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V58_OPEN_FAIL,R,,-1,%M1261,0,FQ,LM,ABS,,0,1,,1,\LM_V58_OPEN_FAIL,,,LM Port Pump Midship Port Discharge  V58 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #1 Port Deck Discharge V58 Open,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V58_OPEN_STATUS,R,,,%I0277,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #1 Port Deck Discharge V58 Opene,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LM_V59_CLOSE_COMMAND,W,,,%G0263,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #1 Stbd Deck Discharge V59 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V59_CLOSE_FAIL,R,,-1,%M1264,0,FQ,LM,ABS,,0,1,,1,\LM_V59_CLOSE_FAIL,,,LM Port Pump Midship Stbd Discharge V59 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #1 Stbd Deck Discharge V59 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V59_CLOSE_STATUS,R,,,%I0280,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #1 Stbd Deck Discharge V59 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LM_V59_OPEN_COMMAND,W,,,%G0264,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #1 Stbd Deck Discharge V59 Open,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V59_OPEN_FAIL,R,,-1,%M1263,0,FQ,LM,ABS,,0,1,,1,\LM_V59_OPEN_FAIL,,,LM Port Pump Midship Stbd Discharge V59 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #1 Stbd Deck Discharge V59 Open,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V59_OPEN_STATUS,R,,,%I0279,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #1 Stbd Deck Discharge V59 Opene,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LM_V60_CLOSE_COMMAND,W,,,%G0265,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Aft Discharge V60 Close Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V60_CLOSE_FAIL,R,,-1,%M1266,0,FQ,LM,ABS,,0,1,,1,\LM_V60_CLOSE_FAIL,,,LM Stbd Pump Aft Discharge V60 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #2 Aft Discharge V60 Close Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V60_CLOSE_STATUS,R,,,%I0848,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Aft Discharge V60 Closed,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LM_V60_OPEN_COMMAND,W,,,%G0266,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Aft Discharge V60 Open Cmd,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V60_OPEN_FAIL,R,,-1,%M1265,0,FQ,LM,ABS,,0,1,,1,\LM_V60_OPEN_FAIL,,,LM Stbd Pump Aft Discharge V60 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #2 Aft Discharge V60 Open Fail,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V60_OPEN_STATUS,R,,,%I0847,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Aft Discharge V60 Opened,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LM_V61_CLOSE_COMMAND,W,,,%G0267,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Midship Iso Discharge V61 Clo,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V61_CLOSE_FAIL,R,,-1,%M1268,0,FQ,LM,ABS,,0,1,,1,LM_V61_CLOSE_FAIL,,,LM Stbd Pump Disc Midship Iso V61 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #2 Midship Iso Discharge V61 Clo,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V61_CLOSE_STATUS,R,,,%I0866,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Midship Iso Discharge V61 Clo,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LM_V61_OPEN_COMMAND,W,,,%G0268,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Midship Iso Discharge V61 Ope,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V61_OPEN_FAIL,R,,-1,%M1267,0,FQ,LM,ABS,,0,1,,1,\LM_V61_OPEN_FAIL,,,LM Stbd Pump Disc Midship Iso V61 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #2 Midship Iso Discharge V61 Ope,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V61_OPEN_STATUS,R,,,%I0865,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Midship Iso Discharge V61 Ope,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LM_V62_CLOSE_COMMAND,W,,,%G0269,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Port Deck Discharge V62 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V62_CLOSE_FAIL,R,,-1,%M1270,0,FQ,LM,ABS,,0,1,,1,\LM_V62_CLOSE_FAIL,,,LM Stbd Pump Midship Port Discharge V62 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #2 Port Deck Discharge V62 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V62_CLOSE_STATUS,R,,,%I0868,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Port Deck Discharge V62 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LM_V62_OPEN_COMMAND,W,,,%G0270,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Port Deck Discharge V62 Open,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V62_OPEN_FAIL,R,,-1,%M1269,0,FQ,LM,ABS,,0,1,,1,\LM_V62_OPEN_FAIL,,,LM Stbd Pump Midship Port Discharge V62 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #2 Port Deck Discharge V62 Open,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V62_OPEN_STATUS,R,,,%I0867,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Port Deck Discharge V62 Opene,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LM_V63_CLOSE_COMMAND,W,,,%G0271,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Stbd Deck Discharge V63 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V63_CLOSE_FAIL,R,,-1,%M1272,0,FQ,LM,ABS,,0,1,,1,\LM_V63_CLOSE_FAIL,,,LM Stbd Pump Midship Stbd Discharge V63 Close Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #2 Stbd Deck Discharge V63 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V63_CLOSE_STATUS,R,,,%I0870,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Stbd Deck Discharge V63 Close,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LM_V63_OPEN_COMMAND,W,,,%G0272,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Stbd Deck Discharge V63 Open,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
LM_V63_OPEN_FAIL,R,,-1,%M1271,0,FQ,LM,ABS,,0,1,,1,\LM_V63_OPEN_FAIL,,,LM Stbd Pump Midship Stbd Discharge V63 Open Fail,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,LM Pump #2 Stbd Deck Discharge V63 Open,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
LM_V63_OPEN_STATUS,R,,,%I0869,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,LM Pump #2 Stbd Deck Discharge V63 Opene,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,BOOL,1,0,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
LOCK,W,,,,,,,,,0,,,,,,,,,,,0,1,,0,,0,0,0,,1,0,0,0,EQU,,,,,,,,,,,s,,1,,,,0,,,DENIED,RIGHT,0,0,,0,,,,,,00,,,,MASTER_PTM0_RP,1,G,,,STRING_8,,,,,,,IN,,,$SYSTEM,,0,,0,,,,,,,,,,,,0,1
L_PMP_BEARING_PRES_LO,W,,,%r20113,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,Alarm Setpoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
L_PMP_CLUTCH_PRES_LO,W,,,%r20123,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,Alarm Setpoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
L_PMP_MAIN_PRES_LO,W,,,%r20133,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,Alarm Setpoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
L_SMP_BEARING_PRES_LO,W,,,%r20513,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,Alarm Setpoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
L_SMP_CLUTCH_PRES_LO,W,,,%r20523,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,Alarm Setpoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
L_SMP_MAIN_PRES_LO,W,,,%r20533,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,1,0,,1,0,0,0,,,,NO,0,,Alarm Setpoint,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,$MAC_FR,,,,0,,1,,,,,,NO,,,OC,,1
METH_TK#1_LVL_HI,W,,-1,%M3243,0,FQ,AUX,ABS,,0,1,,1,\METH_TK#1_LVL_HI,,,Methanol Tk #1 Level High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Methanol Tk #1 Level High,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
METH_TK#2_LVL_HI,W,,-1,%M3244,0,FQ,AUX,ABS,,0,1,,1,\METH_TK#2_LVL_HI,,,Methanol Tk #2 Level High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Methanol Tk #2 Level High,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
METH_TK#3_LVL_HI,W,,-1,%M3245,0,FQ,AUX,ABS,,0,1,,1,\METH_TK#3_LVL_HI,,,Methanol  Tk #3 Level High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Methanol  Tk #3 Level High,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
METH_TK#4_LVL_HI,W,,-1,%M3246,0,FQ,AUX,ABS,,0,1,,1,\METH_TK#4_LVL_HI,,,Methanol Tk #4 Level High,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Methanol Tk #4 Level High,,ALARMPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,,,,,-1,0,,,-1,$MAC_FR,,,,0,SEC,1,,,,,,NO,,,OC,,1
MEW_1P_CLEAN,W,,,%AI1517,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_PRODUCT,W,,,%AI1521,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_STATUS,W,,,%AI1525,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,s,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,,,,1,D,,,STRING_8,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_AMP_ZERO,W,,,%R01292,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_CALIBRATE,W,,,%R00045,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #1-P Tank Calibrate,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,0,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_CURRENT,R,,,%R01492,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,,,TLIPLC,,,f,,1,,,,0,,,,RIGHT,0,,,0,,,,,,00,1,6,,,1,D,,,REAL,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_GRAVITY,W,,,%R00592,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water #1-P Tank Gravity,,TLIPLC,,,f,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,0,,,,1,D,,,REAL,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_HIGH_ALARM,R,,-1,%M1389,0,FQ,METK,ABS,,0,1,,1,\MEW_1P_TANK_HIGH_ALARM,,,Meth Water #1-P Tank High Alarm,1,1,1,100,1,AL,0,0,0,0,0,,1,0,0,0,,,,NO,0,AR,Meth Water #1-P Tank High Alarm,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,1,0,1,1,1,0,,00,1,,,,1,D,,,BOOL,1,0,,,-1,0,,,-1,TLI_SYSTEM,,,,0,SEC,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_HIGH_LIMIT,W,,,%R00163,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,NO,0,,Meth Water Tanks High Alarm Limit,,TLIPLC,,,d,,1,,,,0,,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SETPOINT,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_INCHES,R,,,%R00692,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,0,0,,1,0,0,0,,,,CS,0,,Meth Water #1-P Tank Inches,,TLIPLC,,,f,,1,,,,0,%P-1,,,LEFT,0,,,0,,,,,,00,1,,,,1,D,,,INT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
MEW_1P_TANK_LEVEL,R,,,%R00392,0,FQ,,,,0,,,,,,,,,,,0,1,,0,0,0,86400,0,,1,0,0,0,,,,CS,0,,Meth Water #1-P Tank Level,,TLIPLC,,,f,,1,,,,0,%P/10.0,,,LEFT,0,,,1,,,,,,00,1,,,,1,D,,,UINT,,,,,,,,,,TLI_SYSTEM,,,,0,,1,,,,,,NO,,,OC,,1
